team_1,team_2,POM_dif,SAG_dif,MOR_dif,DOK_dif,result
1418,1368,-159,-167,-161,-180,0
1393,1382,-120,-111,-129,-115,0
1411,1401,162,153,209,196,0
1334,1414,81,75,84,96,0
1158,1423,-134,-126,-107,-140,0
1459,1441,-245,-246,-271,-252,0
1386,1447,-137,-183,-108,-158,0
1205,1448,32,39,-2,21,0
1443,1458,108,103,116,108,0
1308,1161,-156,-156,-158,-130,0
1321,1162,-180,-198,-178,-188,0
1325,1198,-46,-34,-27,-57,0
1297,1227,-66,-74,-160,-63,0
1452,1250,-96,-85,-43,-90,0
1155,1252,-21,-21,25,-31,0
1331,1303,111,96,151,96,0
1171,1306,-125,-109,-168,-115,0
1104,1372,-109,-121,-180,-141,0
1456,1406,-74,-72,49,-94,0
1425,1413,-132,-130,-190,-155,0
1324,1464,-82,-96,-48,-89,0
1183,1466,-15,-33,-25,-39,0
1337,1105,-128,-125,-137,-125,0
1211,1167,-180,-187,-160,-189,0
1438,1267,-127,-128,-181,-115,0
1319,1286,6,6,-10,-11,0
1107,1310,16,29,40,18,0
1435,1421,-283,-286,-282,-292,0
1449,1168,-119,-124,-121,-109,0
1361,1169,-220,-231,-163,-244,0
1385,1266,21,29,23,25,0
1439,1323,-44,-42,-50,-37,0
1199,1457,-136,-130,-170,-150,0
1320,1133,54,42,88,46,0
1378,1163,82,79,47,72,0
1191,1179,44,55,111,62,0
1374,1187,-184,-138,-139,-160,0
1434,1229,28,32,-32,49,0
1270,1230,-16,-37,-31,-18,0
1250,1248,-176,-183,-173,-166,0
1223,1249,11,33,52,46,0
1135,1263,-182,-175,-169,-156,0
1268,1304,18,28,41,23,0
1101,1309,-117,-87,-85,-63,0
1277,1321,-39,-49,-40,-44,0
1242,1328,-20,-10,-6,-22,0
1235,1329,-63,-55,-90,-47,0
1210,1367,-227,-244,-204,-231,0
1153,1408,-239,-242,-254,-209,0
1222,1409,-86,-90,-115,-92,0
1403,1452,-38,-48,-76,-52,0
1129,1461,-101,-106,-90,-97,0
1459,1154,-127,-129,-105,-138,0
1298,1159,161,160,169,142,0
1285,1170,-125,-148,-102,-133,0
1122,1184,-106,-81,-134,-114,0
1225,1186,47,44,7,53,0
1351,1193,-83,-85,-106,-88,0
1412,1194,-24,-7,26,-32,0
1317,1256,2,-10,-25,-11,0
1337,1258,90,82,125,85,0
1301,1274,-34,-50,-55,-32,0
1233,1284,-68,-72,-43,-75,0
1324,1297,98,92,132,99,0
1465,1308,129,225,200,132,0
1331,1315,7,-10,27,20,0
1451,1319,-141,-140,-185,-144,0
1140,1334,-77,-73,-43,-109,0
1286,1340,-15,-6,38,36,0
1365,1360,119,131,128,146,0
1167,1370,54,73,92,57,0
1389,1373,15,40,41,43,0
1136,1383,51,54,113,56,0
1206,1386,50,62,45,52,0
1417,1390,-32,-32,-27,-52,0
1183,1404,-8,-24,-24,-11,0
1158,1406,-172,-163,-52,-164,0
1213,1430,8,2,9,-12,0
1272,1455,-14,-44,-111,-23,0
1278,1458,48,43,39,46,0
1178,1460,92,84,45,128,0
1374,1408,-182,-152,-174,-133,0
1429,1102,-201,-194,-151,-184,0
1238,1105,-6,-9,1,-2,0
1407,1111,-42,-40,-19,-11,0
1300,1126,-7,-6,-15,-17,0
1232,1133,-25,-49,-96,6,0
1131,1137,63,76,92,51,0
1388,1140,-42,-48,-71,-26,0
1417,1143,-127,-110,-105,-133,0
1219,1149,6,-17,-45,4,0
1187,1153,225,212,156,224,0
1181,1155,-33,-36,-46,-29,0
1453,1156,-86,-83,-96,-56,0
1375,1157,42,69,56,27,0
1241,1158,163,169,127,123,0
1113,1160,-27,-27,-28,-35,0
1201,1161,-188,-161,-178,-146,0
1416,1163,-49,-52,-28,-34,0
1139,1166,7,8,39,-5,0
1463,1169,-217,-197,-128,-210,0
1313,1175,-59,-60,-157,-61,0
1315,1176,-1,1,-33,-3,0
1260,1179,-43,-18,33,-54,0
1456,1180,-65,-35,55,-65,0
1172,1182,-83,-89,-45,-59,0
1293,1184,-190,-171,-217,-196,0
1183,1188,-19,-31,-5,-51,0
1174,1189,-85,-76,-66,-85,0
1229,1191,-4,-6,84,-46,0
1233,1193,-13,-14,8,-28,0
1251,1195,-150,-98,-149,-168,0
1376,1196,109,101,167,83,0
1412,1198,-28,-31,23,-42,0
1438,1199,-14,-21,-8,-13,0
1433,1200,-141,-141,-80,-160,0
1385,1207,-54,-56,-46,-51,0
1397,1208,-89,-70,-60,-75,0
1106,1212,55,67,64,40,0
1309,1223,38,11,-23,-8,0
1252,1239,-239,-229,-242,-232,0
1349,1256,194,185,178,183,0
1322,1270,28,41,31,23,0
1288,1271,-38,-36,-68,-21,0
1122,1287,-111,-118,-136,-100,0
1352,1291,-33,-28,-40,-31,0
1307,1305,179,145,251,154,0
1127,1306,-16,-13,-2,-19,0
1264,1310,58,67,128,64,0
1356,1320,-94,-82,-76,-68,0
1460,1324,-75,-62,-36,-91,0
1328,1329,-62,-61,-85,-44,0
1333,1332,40,51,21,35,0
1258,1339,-166,-177,-166,-161,0
1437,1344,-45,-37,-42,-42,0
1351,1346,-95,-79,-69,-103,0
1299,1354,-26,-37,-45,-14,0
1342,1367,-102,-95,-165,-77,0
1146,1368,-34,-40,-41,-34,0
1145,1373,-47,-51,19,-28,0
1409,1378,-51,-42,65,-38,0
1317,1379,-21,-43,-93,-41,0
1192,1384,32,12,-87,38,0
1249,1394,-50,-37,-36,-58,0
1240,1398,-159,-159,-71,-164,0
1116,1401,-40,-56,-60,-35,0
1369,1404,-33,-53,-35,-13,0
1112,1428,-88,-102,-78,-88,0
1427,1431,-68,-36,32,-42,0
1330,1443,-35,-19,-8,-16,0
1103,1444,-102,-82,-107,-96,0
1210,1448,-64,-69,-95,-85,0
1464,1454,47,45,20,40,0
1410,1465,60,-53,-32,59,0
1316,1466,-130,-124,-109,-120,0
1298,1221,163,158,167,162,0
1321,1228,-67,-54,-93,-41,0
1276,1231,-22,-7,-19,-14,0
1222,1272,-70,-43,-44,-63,0
1257,1274,-14,-35,-27,-14,0
1234,1304,26,36,18,30,0
1458,1336,-31,-45,-40,-38,0
1387,1348,-23,-7,14,-32,0
1173,1350,-99,-110,-108,-106,0
1177,1371,67,79,57,51,0
1203,1386,168,170,122,173,0
1266,1462,-39,-33,-65,-28,0
1164,1175,-4,-5,-18,-1,0
1105,1212,69,80,65,63,0
1106,1238,-8,-4,-2,-21,0
1224,1271,-47,-28,-62,-43,0
1193,1310,-38,-14,91,-14,0
1161,1102,4,-22,17,-15,0
1141,1103,60,48,106,60,0
1135,1145,-89,-80,-148,-51,0
1296,1275,-11,1,54,8,0
1268,1278,-30,-26,-26,-28,0
1314,1301,-15,-11,-1,-12,0
1424,1307,-36,-17,-124,-28,0
1229,1320,-50,-55,-16,-51,0
1132,1325,15,27,15,-2,0
1179,1356,5,-17,-110,8,0
1246,1401,-84,-90,-92,-82,0
1138,1405,-24,-28,-10,-47,0
1245,1444,-68,-65,-100,-67,0
1279,1120,35,36,38,41,0
1438,1130,-104,-107,-115,-101,0
1371,1139,18,14,-25,31,0
1364,1142,-173,-160,-221,-164,0
1393,1155,-3,1,-19,11,0
1266,1166,-2,-9,-21,-10,0
1218,1168,34,6,-39,24,0
1182,1200,-36,-36,20,-75,0
1462,1207,-38,-50,-17,-44,0
1439,1210,-86,-76,-79,-74,0
1250,1221,-12,-19,-21,-1,0
1309,1249,57,49,30,46,0
1338,1257,42,48,20,53,0
1248,1259,22,24,17,16,0
1306,1262,102,76,102,74,0
1101,1270,-139,-118,-91,-134,0
1199,1274,-40,-42,-42,-30,0
1110,1298,-111,-97,-157,-106,0
1252,1316,-136,-142,-166,-136,0
1234,1321,-5,-6,-13,-8,0
1394,1322,-49,-61,-41,-49,0
1353,1326,85,80,57,86,0
1305,1363,-314,-296,-304,-302,0
1311,1372,103,94,85,100,0
1165,1406,-20,-27,16,-20,0
1169,1415,2,-2,-24,-1,0
1216,1420,-69,-32,2,-23,0
1201,1429,17,11,-10,23,0
1208,1435,41,25,12,30,0
1457,1144,-87,-84,-75,-73,0
1214,1149,-13,-24,10,2,0
1180,1158,176,146,29,161,0
1355,1176,-235,-223,-219,-205,0
1272,1187,-140,-157,-115,-155,0
1318,1189,-214,-201,-187,-187,0
1308,1213,-43,-46,-20,-44,0
1286,1225,-61,-49,-46,-38,0
1346,1284,-58,-64,-68,-44,0
1454,1324,78,84,81,76,0
1140,1339,-195,-220,-192,-209,0
1347,1367,-198,-202,-173,-196,0
1163,1374,24,-2,-8,15,0
1117,1375,21,1,64,24,0
1293,1404,-251,-247,-271,-224,0
1414,1413,-153,-128,-210,-126,0
1209,1418,-63,-43,-13,-21,0
1449,1428,-74,-67,-76,-61,0
1295,1442,-66,-80,1,-66,0
1227,1464,-90,-93,-6,-116,0
1282,1465,51,18,73,69,0
1351,1145,-62,-56,-57,-40,0
1268,1231,1,16,-19,3,0
1373,1265,38,32,-7,10,0
1261,1116,-11,-7,-13,-15,0
1259,1119,24,29,82,34,0
1323,1130,-27,-33,-29,-42,0
1132,1141,-1,21,-42,-10,0
1169,1142,-24,-27,-105,-5,0
1465,1152,-147,-87,-124,-144,0
1438,1155,-34,-32,-50,-27,0
1308,1167,-110,-116,-51,-116,0
1414,1168,-70,-69,-53,-59,0
1423,1180,-50,-34,50,-35,0
1125,1184,-144,-151,-167,-176,0
1240,1188,-191,-186,-101,-190,0
1220,1189,-254,-244,-240,-208,0
1150,1194,111,100,55,84,0
1330,1198,-132,-133,-136,-113,0
1305,1201,-49,-36,-33,-57,0
1422,1202,-4,-5,43,-22,0
1350,1203,-46,-71,-14,-68,0
1120,1208,-102,-88,-89,-87,0
1171,1217,123,126,28,110,0
1243,1235,33,31,63,23,0
1464,1237,102,105,47,131,0
1251,1239,-223,-184,-223,-206,0
1185,1245,47,43,100,58,0
1387,1247,-147,-135,-137,-143,0
1159,1250,17,29,37,23,0
1149,1255,-5,-7,26,-44,0
1190,1273,-93,-86,-96,-78,0
1138,1275,-136,-124,-100,-125,0
1148,1291,-40,-25,-5,-46,0
1256,1292,-158,-133,-132,-138,0
1392,1306,-197,-190,-191,-178,0
1161,1307,99,88,25,60,0
1466,1312,165,149,226,138,0
1234,1326,21,30,-3,21,0
1301,1338,-72,-72,-62,-80,0
1334,1339,-126,-146,-158,-112,0
1451,1340,-105,-90,-83,-104,0
1207,1344,16,31,5,19,0
1431,1349,-20,-35,55,-29,0
1254,1352,-30,-39,-59,-29,0
1337,1360,92,93,47,93,0
1102,1361,119,133,67,116,0
1211,1362,-42,-45,-21,-47,0
1140,1365,-103,-120,-74,-148,0
1205,1367,-148,-141,-120,-144,0
1293,1369,-219,-195,-240,-217,0
1430,1370,-16,-8,15,-10,0
1266,1371,-16,-17,-33,-23,0
1177,1385,76,87,87,73,0
1287,1398,-46,-35,-44,-57,0
1183,1399,-23,-40,-58,-36,0
1374,1409,-45,-32,-47,-50,0
1341,1411,81,92,107,31,0
1209,1419,-50,-32,19,-61,0
1214,1421,-121,-108,-47,-94,0
1172,1433,38,27,80,27,0
1459,1440,-272,-270,-300,-268,0
1267,1443,29,33,79,16,0
1274,1448,-91,-83,-65,-99,0
1428,1450,-55,-51,-55,-54,0
1329,1452,29,26,39,14,0
1318,1456,-72,-68,-57,-55,0
1462,1139,44,24,62,28,0
1437,1166,-10,-20,-10,-14,0
1416,1187,-198,-195,-161,-192,0
1346,1193,-4,-14,-48,-7,0
1377,1236,27,13,151,28,0
1173,1269,-94,-84,-99,-85,0
1376,1281,40,42,70,8,0
1206,1348,16,36,15,21,0
1272,1408,-185,-191,-216,-152,0
1332,1425,-43,-40,-9,-38,0
1115,1105,-16,-20,-11,-12,0
1212,1108,-50,-50,-17,-41,0
1393,1181,31,33,33,35,0
1338,1199,70,64,51,77,0
1294,1286,-73,-82,-103,-114,0
1106,1290,-31,-24,-15,-34,0
1124,1329,-28,-21,-38,-18,0
1238,1380,-1,-3,5,9,0
1397,1116,-45,-41,-49,-46,0
1266,1207,-55,-62,-57,-58,0
1288,1224,-13,-15,-17,21,0
1141,1296,14,8,49,5,0
1448,1301,140,131,139,139,0
1314,1323,-71,-64,-75,-57,0
1245,1325,-16,-22,-17,-15,0
1260,1434,-115,-99,-135,-104,0
1438,1439,-6,-4,-1,-7,0
1250,1110,-48,-73,-21,-46,0
1259,1131,82,91,172,81,0
1119,1159,109,101,49,84,0
1139,1177,-77,-85,-64,-76,0
1155,1210,-49,-43,-16,-52,0
1466,1239,44,49,34,27,0
1251,1244,-276,-232,-253,-239,0
1203,1247,13,30,8,31,0
1206,1269,-37,-31,-35,-13,0
1228,1278,58,51,94,40,0
1104,1281,-15,-15,-30,-32,0
1191,1283,-44,-32,-84,6,0
1176,1295,102,101,75,95,0
1436,1306,-247,-250,-271,-235,0
1270,1311,22,6,-20,15,0
1252,1312,-103,-115,-48,-120,0
1243,1328,25,26,58,21,0
1182,1350,-23,-8,-91,-23,0
1429,1363,-279,-257,-266,-271,0
1316,1391,-154,-135,-131,-145,0
1358,1394,-10,-21,11,-35,0
1235,1403,4,1,2,10,0
1253,1414,116,111,162,104,0
1102,1424,104,107,95,93,0
1376,1435,44,45,107,31,0
1255,1457,106,120,107,146,0
1240,1125,27,36,85,55,0
1213,1152,-233,-243,-247,-236,0
1318,1158,-5,-6,-33,12,0
1122,1188,-198,-185,-228,-187,0
1267,1194,-68,-78,-56,-96,0
1347,1205,-36,-57,-31,-50,0
1174,1241,-20,-11,-3,-3,0
1211,1258,-134,-141,-132,-139,0
1151,1273,91,81,128,97,0
1167,1282,-62,-88,-124,-72,0
1277,1304,-12,-8,-19,-10,0
1113,1333,-5,-17,-15,-18,0
1362,1334,-121,-120,-149,-122,0
1360,1339,-195,-203,-244,-185,0
1381,1340,-10,17,43,9,0
1145,1346,16,6,53,-7,0
1287,1369,-53,-23,-42,-64,0
1308,1370,-71,-82,-62,-59,0
1331,1377,81,80,45,80,0
1449,1390,-85,-64,-72,-72,0
1364,1413,-91,-73,-173,-64,0
1168,1415,-112,-99,-117,-135,0
1292,1427,138,111,78,75,0
1412,1431,-92,-62,-90,-98,0
1190,1440,-265,-259,-286,-243,0
1303,1442,-100,-97,-106,-76,0
1237,1453,-9,-7,-6,-26,0
1460,1464,-134,-135,-109,-179,0
1138,1185,-138,-131,-193,-155,0
1233,1265,-41,-43,-46,-45,0
1268,1326,-8,-2,-22,2,0
1387,1386,-87,-58,-93,-58,0
1437,1462,-59,-52,-67,-42,0
1397,1104,-60,-56,-79,-52,0
1106,1105,-22,-17,-5,-23,0
1248,1110,114,97,123,99,0
1157,1111,-38,-63,-61,-4,0
1279,1116,-25,-16,-37,-20,0
1402,1117,-134,-97,-139,-115,0
1246,1120,2,2,20,-1,0
1183,1122,167,138,178,151,0
1159,1131,-61,-49,-6,-43,0
1463,1135,-41,-38,-34,-48,0
1352,1136,-53,-44,-58,-40,0
1413,1142,-86,-82,-29,-95,0
1384,1148,8,-19,-42,-8,0
1167,1152,-171,-173,-206,-164,0
1151,1154,44,16,124,51,0
1220,1158,-25,-26,-62,-2,0
1165,1162,7,-11,-14,9,0
1381,1170,12,-5,-17,25,0
1324,1178,24,-10,35,-15,0
1293,1188,-276,-265,-287,-262,0
1422,1190,57,41,67,21,0
1229,1191,6,-8,48,-42,0
1267,1198,-82,-87,-65,-85,0
1206,1200,-103,-105,-87,-100,0
1196,1208,-65,-57,-52,-54,0
1407,1209,85,93,71,73,0
1257,1210,-36,-41,-34,-43,0
1415,1218,124,123,203,136,0
1285,1225,-213,-197,-177,-231,0
1453,1227,13,16,-1,17,0
1260,1232,-72,-58,-87,-79,0
1442,1236,108,118,134,108,0
1195,1244,-82,-103,-30,-57,0
1348,1247,-104,-108,-114,-87,0
1137,1250,4,-5,-52,-4,0
1150,1256,168,146,140,161,0
1392,1263,-188,-178,-182,-172,0
1351,1264,-189,-181,-182,-174,0
1433,1269,-102,-91,-101,-81,0
1314,1274,-58,-58,-59,-53,0
1458,1276,8,18,15,9,0
1108,1290,-1,-3,-7,-3,0
1451,1294,-17,-20,-45,-23,0
1245,1296,75,48,62,22,0
1394,1309,-3,7,29,5,0
1295,1315,-62,-69,-27,-67,0
1301,1323,-53,-48,-58,-44,0
1400,1328,12,13,17,6,0
1278,1336,-8,-18,-41,-9,0
1258,1337,-40,-44,5,-47,0
1211,1339,-304,-315,-325,-299,0
1224,1354,-26,-16,-17,-21,0
1273,1359,27,10,-17,19,0
1388,1360,-77,-74,-50,-71,0
1313,1366,-63,-53,-145,-48,0
1184,1369,-60,-41,-35,-60,0
1177,1371,57,64,40,52,0
1222,1378,-108,-116,-61,-107,0
1330,1379,-47,-70,-74,-60,0
1139,1385,-9,-6,10,-6,0
1466,1391,-21,-11,-12,-15,0
1243,1395,29,16,23,16,0
1125,1398,-222,-229,-243,-239,0
1287,1404,-60,-53,-49,-56,0
1163,1408,-204,-176,-243,-176,0
1212,1411,125,97,75,77,0
1419,1418,-20,-9,-31,21,0
1318,1423,-133,-112,-109,-114,0
1412,1427,7,7,-27,-26,0
1292,1431,39,42,15,3,0
1181,1438,-1,-2,-3,-2,0
1291,1447,116,93,158,108,0
1439,1448,-154,-132,-157,-136,0
1390,1450,-73,-78,-127,-64,0
1189,1456,123,119,102,121,0
1307,1461,-119,-106,-107,-89,0
1428,1160,48,43,38,29,0
1182,1203,-93,-67,-134,-104,0
1234,1228,-72,-60,-127,-62,0
1179,1283,-61,-42,-120,-26,0
1176,1331,31,36,22,18,0
1266,1344,-39,-35,-52,-43,0
1133,1356,64,58,97,43,0
1352,1148,24,8,-33,34,0
1330,1150,-194,-178,-153,-181,0
1299,1164,-61,-49,-51,-34,0
1197,1175,-23,-22,-15,-17,0
1166,1207,-52,-42,-35,-34,0
1341,1212,-47,-13,-3,-36,0
1242,1235,-8,-9,-5,-12,0
1383,1254,22,36,16,16,0
1347,1255,-134,-162,-136,-164,0
1265,1264,-82,-71,-52,-68,0
1277,1268,-18,-23,-18,-21,0
1126,1271,-38,-36,-75,-33,0
1380,1290,-11,-9,-5,-11,0
1312,1316,1,8,-62,6,0
1313,1354,-54,-44,-121,-35,0
1342,1367,-92,-75,-103,-78,0
1136,1384,69,71,67,82,0
1314,1439,3,-2,1,-6,0
1357,1447,25,19,3,44,0
1124,1452,-12,-4,-29,-9,0
1251,1466,-261,-227,-247,-231,0
1376,1120,91,83,123,72,0
1275,1123,89,72,99,70,0
1103,1141,-42,-39,-56,-43,0
1199,1155,-28,-22,-53,-21,0
1276,1278,-47,-46,-40,-44,0
1246,1280,-15,-21,-13,-10,0
1243,1403,44,32,52,32,0
1325,1444,-51,-42,-98,-59,0
1438,1448,-159,-138,-159,-145,0
1372,1101,57,29,71,35,0
1206,1173,50,46,47,61,0
1222,1187,-188,-186,-158,-195,0
1247,1200,3,-7,53,-26,0
1458,1228,-93,-73,-119,-79,0
1159,1248,-151,-148,-138,-131,0
1137,1259,-153,-173,-207,-145,0
1283,1260,102,80,131,84,0
1116,1281,-37,-30,-67,-42,0
1394,1311,-10,-20,-19,-14,0
1356,1320,-68,-56,-56,-55,0
1358,1322,-107,-110,-65,-114,0
1345,1326,-13,-13,-25,-8,0
1182,1387,93,87,39,79,0
1395,1400,-9,-5,-1,-5,0
1416,1408,-248,-226,-273,-206,0
1348,1433,65,42,78,55,0
1232,1434,-3,-5,5,6,0
1397,1435,-80,-69,-80,-65,0
1420,1436,190,160,199,144,0
1425,1112,45,41,36,38,0
1160,1143,-162,-130,-171,-124,0
1347,1149,-97,-116,-139,-115,0
1427,1150,-89,-76,30,-75,0
1373,1193,8,26,-87,-4,0
1252,1195,-206,-162,-269,-211,0
1426,1204,95,47,86,86,0
1255,1219,20,45,68,64,0
1170,1225,-50,-14,-30,-68,0
1277,1234,-22,-32,-8,-25,0
1291,1254,52,63,127,51,0
1360,1258,-42,-30,-41,-30,0
1396,1272,-6,12,25,1,0
1145,1284,-33,-42,21,-38,0
1451,1286,-91,-88,-127,-115,0
1349,1292,-39,12,-22,8,0
1125,1293,55,31,37,33,0
1355,1295,-142,-132,-183,-117,0
1257,1301,-14,-7,-9,1,0
1406,1318,199,170,154,159,0
1362,1339,-277,-271,-296,-257,0
1144,1342,28,-8,45,-9,0
1352,1357,15,3,60,18,0
1459,1359,-120,-129,-140,-131,0
1168,1364,52,36,60,31,0
1211,1365,-182,-195,-178,-204,0
1418,1375,-91,-84,-65,-85,0
1294,1381,-74,-86,-41,-96,0
1447,1384,28,19,-33,3,0
1183,1404,-24,-36,-57,-15,0
1113,1417,-27,-14,-31,-22,0
1330,1431,-172,-149,-212,-160,0
1273,1440,-147,-154,-151,-140,0
1333,1450,-128,-104,-133,-112,0
1297,1453,-111,-101,-134,-103,0
1460,1454,-141,-130,-113,-157,0
1423,1456,16,19,41,39,0
1167,1465,-33,-112,-104,-27,0
1463,1135,-45,-43,-44,-49,0
1276,1231,-30,-19,-31,-27,0
1346,1265,-3,-28,-27,-12,0
1124,1104,-9,-6,-8,-6,0
1111,1114,27,58,-7,-10,0
1157,1117,-91,-67,-139,-56,0
1125,1122,-39,-58,-44,-46,0
1288,1126,11,5,47,11,0
1250,1131,-88,-82,-78,-68,0
1275,1132,51,29,48,37,0
1283,1133,-16,-13,-20,2,0
1110,1137,55,84,95,59,0
1168,1142,-129,-128,-151,-139,0
1101,1146,-69,-70,-43,-93,0
1430,1152,-231,-223,-245,-220,0
1197,1164,-13,-11,4,-8,0
1162,1165,-6,11,19,-12,0
1217,1171,-65,-89,26,-82,0
1224,1175,-33,-30,-33,-35,0
1236,1176,-88,-70,-106,-90,0
1174,1180,-19,-13,14,-26,0
1399,1184,103,100,106,96,0
1378,1187,-89,-69,-75,-94,0
1173,1200,-148,-144,-127,-152,0
1161,1201,150,127,118,132,0
1359,1202,72,76,100,78,0
1206,1203,-154,-117,-147,-126,0
1107,1216,97,73,23,79,0
1340,1225,-17,-17,-55,-48,0
1286,1226,7,-5,28,3,0
1324,1227,12,-2,-57,11,0
1318,1241,-168,-143,-126,-122,0
1246,1242,2,3,-7,-1,0
1401,1243,93,78,119,55,0
1313,1271,-73,-58,-136,-49,0
1240,1287,-138,-142,-122,-112,0
1341,1290,-72,-46,-29,-52,0
1383,1291,-71,-37,-116,-33,0
1103,1296,-4,-6,10,-25,0
1299,1300,-29,-17,-3,12,0
1326,1304,25,27,39,15,0
1294,1319,-80,-111,-86,-122,0
1458,1321,-43,-41,-40,-39,0
1368,1322,-32,-36,-52,-29,0
1427,1330,79,80,165,93,0
1449,1333,-23,-28,-49,-17,0
1353,1336,61,47,39,64,0
1257,1338,-47,-55,-43,-51,0
1334,1339,-138,-144,-146,-134,0
1382,1350,-40,-32,-51,-25,0
1384,1357,25,-23,51,-24,0
1258,1365,-43,-57,-45,-64,0
1282,1370,71,104,120,84,0
1329,1376,-32,-22,-40,-16,0
1442,1377,54,88,-15,69,0
1172,1387,-14,-13,9,-4,0
1337,1388,139,149,123,137,0
1436,1392,-78,-76,-87,-69,0
1439,1393,-31,-25,-17,-25,0
1293,1398,-266,-244,-263,-253,0
1204,1402,22,-2,14,5,0
1220,1406,-223,-188,-181,-169,0
1374,1408,-188,-163,-184,-172,0
1308,1410,-148,-170,-176,-170,0
1115,1411,125,110,76,89,0
1218,1413,-60,-57,-164,-36,0
1219,1421,-138,-118,-148,-119,0
1179,1434,-64,-34,-79,-23,0
1154,1440,-94,-89,-160,-88,0
1190,1441,-218,-217,-218,-212,0
1185,1444,-66,-58,-85,-52,0
1352,1447,-38,7,42,39,0
1285,1451,-60,-49,-3,-59,0
1397,1452,-68,-55,-76,-54,0
1297,1454,-187,-162,-181,-173,0
1163,1455,-41,-23,-63,-29,0
1158,1456,-115,-87,-46,-81,0
1342,1457,44,73,13,78,0
1156,1464,18,2,59,-6,0
1213,1465,-128,-198,-185,-112,0
1344,1177,-34,-56,-26,-32,0
1193,1233,54,47,73,56,0
1199,1274,-38,-35,-33,-38,0
1345,1277,6,9,3,7,0
1195,1316,96,42,109,91,0
1269,1348,57,67,62,41,0
1260,1356,-65,-62,-107,-58,0
1252,1391,-292,-272,-302,-281,0
1272,1416,35,25,14,23,0
1312,1466,-127,-124,-169,-128,0
1164,1126,32,30,62,26,0
1224,1271,-34,-29,-31,-34,0
1197,1288,8,14,19,7,0
1106,1380,-27,-16,-6,-18,0
1129,1161,-86,-74,-38,-85,0
1314,1210,-76,-72,-79,-83,0
1400,1242,18,20,17,18,0
1252,1251,-9,-35,-46,-36,0
1405,1275,-109,-92,-99,-71,0
1438,1301,-31,-22,-18,-19,0
1458,1304,4,8,6,1,0
1268,1321,-42,-40,-42,-37,0
1296,1325,-58,-41,-54,-25,0
1276,1326,-31,-31,-42,-23,0
1155,1338,-19,-29,-6,-34,0
1173,1386,-116,-71,-126,-67,0
1246,1435,-92,-76,-87,-66,0
1216,1127,-131,-121,-76,-114,0
1393,1130,-68,-64,-75,-61,0
1266,1139,-4,-16,-17,-3,0
1310,1145,59,65,14,66,0
1385,1166,-4,-3,-23,-7,0
1437,1177,-82,-97,-71,-79,0
1133,1191,56,27,93,-15,0
1131,1221,56,38,3,53,0
1278,1228,-27,-28,-38,-37,0
1223,1230,-77,-44,-34,-54,0
1353,1231,88,93,76,87,0
1356,1232,-31,-14,-4,-36,0
1250,1248,-149,-164,-148,-142,0
1214,1255,2,-28,30,-35,0
1110,1259,-91,-85,-101,-88,0
1247,1269,66,57,93,59,0
1409,1272,48,61,66,49,0
1439,1274,-64,-58,-62,-45,0
1196,1279,-7,-14,2,-9,0
1244,1316,188,154,140,162,0
1309,1322,-58,-63,-48,-63,0
1144,1347,91,94,77,89,0
1182,1348,47,63,38,37,0
1429,1363,-296,-270,-282,-282,0
1350,1387,110,98,121,99,0
1101,1394,-101,-86,-76,-103,0
1292,1412,140,94,113,111,0
1449,1425,-51,-36,-48,-34,0
1257,1448,-136,-116,-135,-123,0
1235,1452,-59,-45,-63,-42,0
1201,1461,-264,-215,-287,-214,0
1430,1465,-104,-169,-161,-89,0
1113,1112,-11,2,-43,-6,0
1211,1140,-97,-85,-98,-80,0
1441,1151,49,60,22,35,0
1410,1152,-154,-135,-148,-114,0
1333,1160,-23,-9,-31,-38,0
1416,1163,-23,-39,17,-23,0
1189,1174,83,86,97,86,0
1183,1184,67,36,76,56,0
1265,1233,31,56,21,51,0
1218,1253,-45,-44,-132,-35,0
1194,1256,47,68,82,93,0
1308,1282,-172,-214,-194,-178,0
1357,1291,-105,-55,-122,-77,0
1330,1317,-18,-16,6,-12,0
1355,1331,-236,-200,-230,-217,0
1345,1336,-62,-64,-79,-50,0
1337,1339,-157,-129,-183,-128,0
1384,1352,53,6,38,3,0
1351,1389,-149,-152,-144,-145,0
1222,1396,-56,-48,-47,-43,0
1122,1399,-195,-167,-211,-185,0
1398,1404,-6,-5,31,8,0
1111,1418,51,73,75,58,0
1406,1423,27,57,-3,34,0
1443,1427,-24,-39,-62,-62,0
1267,1431,-95,-102,-66,-118,0
1422,1440,-215,-232,-215,-221,0
1136,1447,58,63,66,77,0
1207,1462,2,10,-9,9,0
1234,1276,25,27,16,27,0
1172,1382,-64,-70,-38,-62,0
1453,1454,-61,-50,-34,-58,0
1227,1460,76,74,94,73,0
1217,1463,54,21,57,21,0
1120,1104,-33,-30,-29,-36,0
1212,1115,-22,-16,-20,-19,0
1107,1127,-44,-46,-64,-39,0
1323,1130,-22,-35,-11,-39,0
1356,1133,-57,-46,-37,-43,0
1148,1136,-36,-22,2,-30,0
1169,1142,-72,-45,-109,-45,0
1317,1150,-159,-165,-184,-166,0
1190,1151,-178,-156,-209,-182,0
1308,1152,-288,-294,-283,-281,0
1131,1159,96,65,51,66,0
1213,1167,-107,-93,-92,-86,0
1451,1170,-111,-135,-132,-107,0
